epoch_number,reward
4131,500.0
4132,404.0
4133,416.0
4134,500.0
4135,385.0
4136,500.0
4137,351.0
4138,500.0
4139,444.0
4140,500.0
4141,426.0
4142,374.0
4143,404.0
4144,108.0
4145,500.0
4146,333.0
4147,139.0
4148,500.0
4149,412.0
4150,167.0
4151,500.0
4152,425.0
4153,438.0
4154,500.0
4155,184.0
4156,500.0
4157,500.0
4158,276.0
4159,190.0
4160,274.0
4161,500.0
4162,500.0
4163,237.0
4164,500.0
4165,306.0
4166,500.0
4167,500.0
4168,342.0
4169,500.0
4170,484.0
4171,500.0
4172,193.0
4173,500.0
4174,323.0
4175,500.0
4176,455.0
4177,144.0
4178,189.0
4179,500.0
4180,499.0
4181,385.0
4182,500.0
4183,500.0
4184,500.0
4185,500.0
4186,374.0
4187,500.0
4188,230.0
4189,301.0
4190,258.0
4191,283.0
4192,237.0
4193,376.0
4194,500.0
4195,389.0
4196,500.0
4197,500.0
4198,500.0
4199,389.0
4200,313.0
4201,215.0
4202,500.0
4203,342.0
4204,254.0
4205,497.0
4206,273.0
4207,388.0
4208,476.0
4209,161.0
4210,217.0
4211,500.0
4212,179.0
4213,500.0
4214,127.0
4215,287.0
4216,262.0
4217,220.0
4218,309.0
4219,500.0
4220,357.0
4221,253.0
4222,337.0
4223,269.0
4224,500.0
4225,500.0
4226,500.0
4227,500.0
4228,209.0
4229,500.0
4230,361.0
4231,376.0
4232,500.0
4233,500.0
4234,500.0
4235,391.0
4236,289.0
4237,143.0
4238,500.0
4239,201.0
4240,308.0
4241,500.0
4242,493.0
4243,500.0
4244,131.0
4245,353.0
4246,282.0
4247,369.0
4248,500.0
4249,402.0
4250,500.0
4251,318.0
4252,500.0
4253,465.0
4254,500.0
4255,500.0
4256,500.0
4257,500.0
4258,247.0
4259,500.0
4260,500.0
4261,500.0
4262,147.0
4263,196.0
4264,500.0
4265,239.0
4266,181.0
4267,241.0
4268,500.0
4269,273.0
4270,500.0
4271,362.0
4272,500.0
4273,500.0
4274,500.0
4275,500.0
4276,480.0
4277,420.0
4278,500.0
4279,500.0
4280,338.0
4281,390.0
4282,500.0
4283,500.0
4284,377.0
4285,381.0
4286,118.0
4287,218.0
4288,500.0
4289,500.0
4290,332.0
4291,500.0
4292,177.0
4293,213.0
4294,186.0
4295,500.0
4296,311.0
4297,500.0
4298,500.0
4299,340.0
4300,500.0
4301,500.0
4302,278.0
4303,403.0
4304,500.0
4305,500.0
4306,500.0
4307,500.0
4308,375.0
4309,318.0
4310,500.0
4311,335.0
4312,217.0
4313,226.0
4314,497.0
4315,500.0
4316,500.0
4317,500.0
4318,143.0
4319,292.0
4320,331.0
4321,500.0
4322,500.0
4323,500.0
4324,487.0
4325,379.0
4326,500.0
4327,500.0
4328,437.0
4329,500.0
4330,395.0
4331,395.0
4332,500.0
4333,305.0
4334,360.0
4335,197.0
4336,500.0
4337,417.0
4338,393.0
4339,491.0
4340,490.0
4341,500.0
4342,230.0
4343,500.0
4344,500.0
4345,500.0
4346,500.0
4347,476.0
4348,500.0
4349,500.0
4350,440.0
4351,500.0
4352,500.0
4353,368.0
4354,500.0
4355,256.0
4356,500.0
4357,412.0
4358,500.0
4359,500.0
4360,500.0
4361,500.0
4362,500.0
4363,456.0
4364,179.0
4365,500.0
4366,500.0
4367,431.0
4368,375.0
4369,500.0
4370,420.0
4371,221.0
4372,500.0
4373,375.0
4374,500.0
4375,500.0
4376,481.0
4377,500.0
4378,500.0
4379,500.0
4380,313.0
4381,500.0
4382,500.0
4383,500.0
4384,500.0
4385,500.0
4386,280.0
4387,500.0
4388,219.0
4389,500.0
4390,500.0
4391,371.0
4392,425.0
4393,272.0
4394,160.0
4395,109.0
4396,500.0
4397,265.0
4398,500.0
4399,192.0
4400,500.0
4401,500.0
4402,500.0
4403,500.0
4404,500.0
4405,428.0
4406,500.0
4407,500.0
4408,391.0
4409,500.0
4410,500.0
4411,500.0
4412,139.0
4413,500.0
4414,411.0
4415,500.0
4416,500.0
4417,500.0
4418,370.0
4419,387.0
4420,500.0
4421,500.0
4422,500.0
4423,170.0
4424,326.0
4425,208.0
4426,301.0
4427,460.0
4428,500.0
4429,214.0
4430,500.0
4431,378.0
4432,351.0
4433,351.0
4434,248.0
4435,448.0
4436,500.0
4437,500.0
4438,475.0
4439,500.0
4440,500.0
4441,436.0
4442,363.0
4443,387.0
4444,294.0
4445,407.0
4446,278.0
4447,500.0
4448,356.0
4449,484.0
4450,367.0
4451,500.0
4452,500.0
4453,500.0
4454,397.0
4455,500.0
4456,452.0
4457,500.0
4458,372.0
4459,447.0
4460,500.0
4461,500.0
4462,362.0
4463,500.0
4464,500.0
4465,128.0
4466,500.0
4467,418.0
4468,160.0
4469,500.0
4470,470.0
4471,305.0
4472,500.0
4473,500.0
4474,500.0
4475,388.0
4476,264.0
4477,322.0
4478,319.0
4479,500.0
4480,500.0
4481,500.0
4482,139.0
4483,500.0
4484,500.0
4485,400.0
4486,500.0
4487,500.0
4488,450.0
4489,500.0
4490,500.0
4491,500.0
4492,324.0
4493,369.0
4494,323.0
4495,500.0
4496,204.0
4497,500.0
4498,500.0
4499,342.0
4500,485.0
4501,474.0
4502,209.0
4503,473.0
4504,500.0
4505,500.0
4506,500.0
4507,500.0
4508,500.0
4509,500.0
4510,422.0
4511,500.0
4512,150.0
4513,500.0
4514,500.0
4515,500.0
4516,500.0
4517,500.0
4518,398.0
4519,500.0
4520,500.0
4521,500.0
4522,500.0
4523,500.0
4524,451.0
4525,500.0
4526,500.0
4527,130.0
4528,500.0
4529,500.0
4530,183.0
4531,157.0
4532,500.0
4533,313.0
4534,309.0
4535,500.0
4536,500.0
4537,500.0
4538,500.0
4539,500.0
4540,277.0
4541,292.0
4542,500.0
4543,192.0
4544,500.0
4545,356.0
4546,500.0
4547,500.0
4548,500.0
4549,500.0
4550,500.0
4551,500.0
4552,500.0
4553,500.0
4554,500.0
4555,266.0
4556,500.0
4557,500.0
4558,278.0
4559,428.0
4560,500.0
4561,500.0
4562,500.0
4563,450.0
4564,158.0
4565,500.0
4566,500.0
4567,500.0
4568,500.0
4569,500.0
4570,465.0
4571,404.0
4572,163.0
4573,500.0
4574,500.0
4575,286.0
4576,500.0
4577,500.0
4578,269.0
4579,500.0
4580,126.0
4581,500.0
4582,225.0
4583,360.0
4584,426.0
4585,327.0
4586,246.0
4587,449.0
4588,262.0
4589,500.0
4590,500.0
4591,500.0
4592,500.0
4593,209.0
4594,500.0
4595,292.0
4596,404.0
4597,500.0
4598,271.0
4599,500.0
4600,500.0
4601,500.0
4602,500.0
4603,500.0
4604,500.0
4605,123.0
4606,328.0
4607,286.0
4608,500.0
4609,500.0
4610,336.0
4611,500.0
4612,333.0
4613,500.0
4614,500.0
4615,500.0
4616,472.0
4617,500.0
4618,468.0
4619,500.0
4620,500.0
4621,190.0
4622,146.0
4623,500.0
4624,500.0
4625,319.0
4626,500.0
4627,307.0
4628,500.0
4629,500.0
4630,366.0
4631,500.0
4632,500.0
4633,500.0
4634,365.0
4635,168.0
4636,475.0
4637,125.0
4638,454.0
4639,500.0
4640,418.0
4641,294.0
4642,500.0
4643,314.0
4644,500.0
4645,180.0
4646,471.0
4647,500.0
4648,131.0
4649,177.0
4650,500.0
4651,500.0
4652,283.0
4653,500.0
4654,500.0
4655,304.0
4656,215.0
4657,213.0
4658,451.0
4659,500.0
4660,500.0
4661,500.0
4662,417.0
4663,366.0
4664,500.0
4665,500.0
4666,500.0
4667,311.0
4668,276.0
4669,500.0
4670,259.0
4671,500.0
4672,172.0
4673,454.0
4674,468.0
4675,285.0
4676,500.0
4677,500.0
4678,434.0
4679,417.0
4680,360.0
4681,418.0
4682,500.0
4683,329.0
4684,480.0
4685,500.0
4686,500.0
4687,500.0
4688,207.0
4689,339.0
4690,220.0
4691,493.0
4692,367.0
4693,500.0
4694,500.0
4695,276.0
4696,500.0
4697,500.0
4698,500.0
4699,500.0
4700,500.0
4701,500.0
4702,500.0
4703,235.0
4704,342.0
4705,299.0
4706,500.0
4707,424.0
4708,500.0
4709,500.0
4710,500.0
4711,500.0
4712,258.0
4713,500.0
4714,500.0
4715,500.0
4716,500.0
4717,500.0
4718,500.0
4719,486.0
4720,500.0
4721,333.0
4722,500.0
4723,500.0
4724,500.0
4725,477.0
4726,500.0
4727,362.0
4728,338.0
4729,500.0
4730,500.0
4731,394.0
4732,500.0
4733,500.0
4734,500.0
4735,169.0
4736,500.0
4737,500.0
4738,500.0
4739,238.0
4740,269.0
4741,500.0
4742,500.0
4743,500.0
4744,147.0
4745,500.0
4746,263.0
4747,500.0
4748,407.0
4749,493.0
4750,420.0
4751,500.0
4752,372.0
4753,276.0
4754,500.0
4755,374.0
4756,471.0
4757,407.0
4758,177.0
4759,104.0
4760,321.0
4761,316.0
4762,377.0
4763,500.0
4764,500.0
4765,311.0
4766,364.0
4767,426.0
4768,332.0
4769,294.0
4770,500.0
4771,500.0
4772,166.0
4773,374.0
4774,88.0
4775,500.0
4776,183.0
4777,500.0
4778,398.0
4779,349.0
4780,379.0
4781,309.0
4782,219.0
4783,500.0
4784,179.0
4785,259.0
4786,292.0
4787,321.0
4788,412.0
4789,363.0
4790,203.0
4791,229.0
4792,433.0
4793,167.0
4794,500.0
4795,120.0
4796,143.0
4797,222.0
4798,500.0
4799,332.0
4800,202.0
4801,407.0
4802,500.0
4803,246.0
4804,301.0
4805,286.0
4806,254.0
4807,221.0
4808,449.0
4809,140.0
4810,173.0
4811,440.0
4812,458.0
4813,108.0
4814,261.0
4815,500.0
4816,287.0
4817,160.0
4818,245.0
4819,455.0
4820,250.0
4821,178.0
4822,218.0
4823,139.0
4824,166.0
4825,500.0
4826,500.0
4827,322.0
4828,143.0
4829,462.0
4830,331.0
4831,143.0
4832,361.0
4833,500.0
4834,144.0
4835,218.0
4836,500.0
4837,330.0
4838,500.0
4839,500.0
4840,190.0
4841,242.0
4842,298.0
4843,414.0
4844,139.0
4845,480.0
4846,159.0
4847,500.0
4848,223.0
4849,137.0
4850,280.0
4851,195.0
4852,500.0
4853,500.0
4854,458.0
4855,336.0
4856,273.0
4857,320.0
4858,245.0
4859,435.0
4860,500.0
4861,500.0
4862,264.0
4863,317.0
4864,500.0
4865,405.0
4866,322.0
4867,162.0
4868,252.0
4869,400.0
4870,178.0
4871,191.0
4872,276.0
4873,500.0
4874,425.0
4875,368.0
4876,500.0
4877,380.0
4878,500.0
4879,500.0
4880,251.0
4881,230.0
4882,381.0
4883,500.0
4884,296.0
4885,170.0
4886,323.0
4887,410.0
4888,323.0
4889,388.0
4890,211.0
4891,122.0
4892,500.0
4893,222.0
4894,500.0
4895,331.0
4896,500.0
4897,264.0
4898,406.0
4899,500.0
4900,172.0
4901,388.0
4902,406.0
4903,500.0
4904,500.0
4905,308.0
4906,353.0
4907,205.0
4908,500.0
4909,500.0
4910,500.0
4911,500.0
4912,400.0
4913,445.0
4914,250.0
4915,500.0
4916,458.0
4917,500.0
4918,437.0
4919,199.0
4920,500.0
4921,500.0
4922,291.0
4923,500.0
4924,236.0
4925,500.0
4926,500.0
4927,500.0
4928,500.0
4929,500.0
4930,500.0
4931,332.0
4932,241.0
4933,500.0
4934,500.0
4935,500.0
4936,86.0
4937,500.0
4938,146.0
4939,500.0
4940,203.0
4941,386.0
4942,347.0
4943,500.0
4944,285.0
4945,352.0
4946,244.0
4947,330.0
4948,380.0
4949,362.0
4950,356.0
4951,500.0
4952,500.0
4953,500.0
4954,500.0
4955,500.0
4956,429.0
4957,500.0
4958,500.0
4959,500.0
4960,301.0
4961,500.0
4962,500.0
4963,500.0
4964,500.0
4965,205.0
4966,230.0
4967,500.0
4968,500.0
4969,500.0
4970,376.0
4971,500.0
4972,347.0
4973,326.0
4974,500.0
4975,500.0
4976,500.0
4977,150.0
4978,415.0
4979,394.0
4980,286.0
4981,500.0
4982,500.0
4983,500.0
4984,318.0
4985,500.0
4986,500.0
4987,500.0
4988,500.0
4989,214.0
4990,500.0
4991,500.0
4992,500.0
4993,323.0
4994,500.0
4995,360.0
4996,500.0
4997,250.0
4998,500.0
4999,500.0
5000,406.0
5001,342.0
5002,500.0
5003,500.0
5004,500.0
5005,391.0
5006,474.0
5007,375.0
5008,500.0
5009,430.0
5010,500.0
5011,307.0
5012,328.0
5013,500.0
5014,500.0
5015,300.0
5016,500.0
5017,500.0
5018,500.0
5019,499.0
5020,500.0
5021,484.0
5022,290.0
5023,152.0
5024,500.0
5025,275.0
5026,500.0
5027,500.0
5028,377.0
5029,460.0
5030,500.0
5031,500.0
5032,500.0
5033,370.0
5034,500.0
5035,434.0
5036,500.0
5037,500.0
5038,500.0
5039,500.0
5040,163.0
5041,374.0
5042,500.0
5043,311.0
5044,500.0
5045,334.0
5046,500.0
5047,297.0
5048,500.0
5049,500.0
5050,311.0
5051,500.0
5052,500.0
5053,500.0
5054,500.0
5055,500.0
5056,500.0
5057,500.0
5058,500.0
5059,500.0
5060,500.0
5061,148.0
5062,494.0
5063,500.0
5064,500.0
5065,161.0
5066,500.0
5067,500.0
5068,500.0
5069,483.0
5070,496.0
5071,500.0
5072,500.0
5073,500.0
5074,500.0
5075,500.0
5076,390.0
5077,500.0
5078,500.0
5079,500.0
5080,500.0
5081,500.0
5082,500.0
5083,388.0
5084,500.0
5085,500.0
5086,500.0
5087,449.0
5088,500.0
5089,500.0
5090,500.0
5091,500.0
5092,482.0
5093,500.0
5094,500.0
5095,370.0
5096,500.0
5097,460.0
5098,500.0
5099,500.0
5100,500.0
5101,500.0
5102,222.0
5103,221.0
5104,500.0
5105,500.0
5106,358.0
5107,500.0
5108,500.0
5109,278.0
5110,500.0
5111,433.0
5112,500.0
5113,500.0
5114,500.0
5115,308.0
5116,500.0
5117,500.0
5118,500.0
5119,500.0
5120,325.0
5121,500.0
5122,500.0
5123,500.0
5124,500.0
5125,500.0
5126,500.0
5127,500.0
5128,500.0
5129,500.0
5130,460.0
5131,500.0
5132,500.0
5133,408.0
5134,354.0
5135,500.0
5136,433.0
5137,500.0
5138,500.0
5139,409.0
5140,500.0
5141,500.0
5142,316.0
5143,500.0
5144,218.0
5145,500.0
5146,500.0
5147,500.0
5148,188.0
5149,500.0
5150,178.0
5151,331.0
5152,500.0
5153,500.0
5154,500.0
5155,500.0
5156,463.0
5157,500.0
5158,206.0
5159,500.0
5160,500.0
5161,424.0
5162,500.0
5163,337.0
5164,497.0
5165,500.0
5166,500.0
5167,132.0
5168,500.0
5169,459.0
5170,362.0
5171,500.0
5172,500.0
5173,500.0
5174,500.0
5175,175.0
5176,500.0
5177,500.0
5178,417.0
5179,500.0
5180,431.0
5181,500.0
5182,500.0
5183,500.0
5184,373.0
5185,500.0
5186,500.0
5187,500.0
5188,500.0
5189,500.0
5190,500.0
5191,500.0
5192,435.0
5193,500.0
5194,500.0
5195,500.0
5196,500.0
5197,500.0
5198,319.0
5199,500.0
5200,500.0
5201,500.0
5202,500.0
5203,500.0
5204,500.0
5205,151.0
5206,463.0
5207,478.0
5208,500.0
5209,185.0
5210,500.0
5211,500.0
5212,500.0
5213,500.0
5214,500.0
5215,500.0
5216,452.0
5217,500.0
5218,476.0
5219,291.0
5220,394.0
5221,500.0
5222,425.0
5223,328.0
5224,303.0
5225,500.0
5226,221.0
5227,232.0
5228,500.0
5229,188.0
5230,387.0
5231,496.0
5232,500.0
5233,357.0
5234,486.0
5235,146.0
5236,500.0
5237,500.0
5238,500.0
5239,373.0
5240,500.0
5241,165.0
5242,500.0
5243,183.0
5244,500.0
5245,500.0
5246,500.0
5247,413.0
5248,500.0
5249,500.0
5250,500.0
5251,500.0
5252,500.0
5253,500.0
5254,500.0
5255,500.0
5256,500.0
5257,500.0
5258,385.0
5259,500.0
5260,500.0
5261,382.0
5262,500.0
5263,413.0
5264,500.0
5265,189.0
5266,360.0
5267,500.0
5268,500.0
5269,500.0
5270,500.0
5271,400.0
5272,500.0
5273,466.0
5274,500.0
5275,200.0
5276,417.0
5277,289.0
5278,500.0
5279,239.0
5280,500.0
5281,500.0
5282,392.0
5283,303.0
5284,119.0
5285,468.0
5286,237.0
5287,262.0
5288,500.0
5289,268.0
5290,486.0
5291,410.0
5292,265.0
5293,500.0
5294,330.0
5295,345.0
5296,381.0
5297,274.0
5298,500.0
5299,500.0
5300,211.0
5301,500.0
5302,327.0
5303,500.0
5304,472.0
5305,381.0
5306,158.0
5307,500.0
5308,348.0
5309,500.0
5310,383.0
5311,259.0
5312,287.0
5313,500.0
5314,500.0
5315,457.0
5316,500.0
5317,500.0
5318,353.0
5319,500.0
5320,500.0
5321,500.0
5322,378.0
5323,157.0
5324,500.0
5325,500.0
5326,472.0
5327,500.0
5328,500.0
5329,455.0
5330,500.0
5331,383.0
5332,500.0
5333,201.0
5334,344.0
5335,415.0
5336,500.0
5337,434.0
5338,373.0
5339,500.0
5340,198.0
5341,500.0
5342,346.0
5343,352.0
5344,500.0
5345,353.0
5346,229.0
5347,500.0
5348,500.0
5349,368.0
5350,395.0
5351,500.0
5352,500.0
5353,150.0
5354,305.0
5355,382.0
5356,152.0
5357,500.0
5358,358.0
5359,500.0
5360,276.0
5361,162.0
5362,482.0
5363,500.0
5364,352.0
5365,271.0
5366,234.0
5367,500.0
5368,317.0
5369,500.0
5370,157.0
5371,500.0
5372,285.0
5373,282.0
5374,500.0
5375,315.0
5376,500.0
5377,426.0
5378,500.0
5379,361.0
5380,500.0
5381,408.0
5382,500.0
5383,492.0
5384,441.0
5385,500.0
5386,360.0
5387,500.0
5388,342.0
5389,337.0
5390,324.0
5391,500.0
5392,500.0
5393,292.0
5394,500.0
5395,500.0
5396,398.0
5397,500.0
5398,442.0
5399,298.0
5400,429.0
5401,175.0
5402,500.0
5403,500.0
5404,397.0
5405,437.0
5406,179.0
5407,379.0
5408,500.0
5409,500.0
5410,500.0
5411,500.0
5412,333.0
5413,324.0
5414,473.0
5415,500.0
5416,500.0
5417,444.0
5418,338.0
5419,500.0
5420,500.0
5421,500.0
5422,500.0
5423,246.0
5424,500.0
5425,365.0
5426,500.0
5427,500.0
5428,500.0
5429,500.0
5430,276.0
5431,449.0
5432,500.0
5433,180.0
5434,415.0
5435,500.0
5436,500.0
5437,484.0
5438,500.0
5439,500.0
5440,500.0
5441,500.0
5442,500.0
5443,221.0
5444,440.0
5445,500.0
5446,500.0
5447,500.0
5448,500.0
5449,500.0
5450,493.0
5451,500.0
5452,446.0
5453,500.0
5454,438.0
5455,256.0
5456,500.0
5457,434.0
5458,500.0
5459,500.0
5460,500.0
5461,500.0
5462,500.0
5463,500.0
5464,425.0
5465,500.0
5466,500.0
5467,500.0
5468,500.0
5469,280.0
5470,312.0
5471,500.0
5472,178.0
5473,371.0
5474,500.0
5475,406.0
5476,287.0
5477,500.0
5478,500.0
5479,500.0
5480,500.0
5481,500.0
5482,500.0
5483,500.0
5484,500.0
5485,500.0
5486,500.0
5487,500.0
5488,500.0
5489,186.0
5490,500.0
5491,500.0
5492,254.0
5493,309.0
5494,500.0
5495,500.0
5496,500.0
5497,397.0
5498,500.0
5499,500.0
5500,299.0
5501,372.0
5502,500.0
5503,500.0
5504,500.0
5505,500.0
5506,500.0
5507,500.0
5508,500.0
5509,234.0
5510,382.0
5511,173.0
5512,500.0
5513,500.0
5514,358.0
5515,500.0
5516,500.0
5517,500.0
5518,500.0
5519,500.0
5520,440.0
5521,369.0
5522,500.0
5523,316.0
5524,500.0
5525,278.0
5526,500.0
5527,500.0
5528,500.0
5529,500.0
5530,472.0
5531,500.0
5532,300.0
5533,372.0
5534,500.0
5535,500.0
5536,429.0
5537,500.0
5538,293.0
5539,397.0
5540,382.0
5541,500.0
5542,500.0
5543,500.0
5544,384.0
5545,355.0
5546,368.0
5547,458.0
5548,349.0
5549,436.0
5550,500.0
5551,500.0
5552,500.0
5553,363.0
5554,500.0
5555,413.0
5556,500.0
5557,500.0
5558,315.0
5559,500.0
5560,500.0
5561,500.0
5562,500.0
5563,500.0
5564,500.0
5565,500.0
5566,385.0
5567,160.0
5568,500.0
5569,500.0
5570,279.0
5571,500.0
5572,369.0
5573,500.0
5574,404.0
5575,500.0
5576,500.0
5577,137.0
5578,500.0
5579,500.0
5580,500.0
5581,299.0
5582,200.0
5583,423.0
5584,500.0
5585,386.0
5586,500.0
5587,500.0
5588,500.0
5589,408.0
5590,500.0
5591,342.0
5592,442.0
5593,196.0
5594,500.0
5595,500.0
5596,259.0
5597,500.0
5598,500.0
5599,500.0
5600,500.0
5601,500.0
5602,500.0
5603,500.0
5604,303.0
5605,415.0
5606,500.0
5607,500.0
5608,500.0
5609,500.0
5610,500.0
5611,500.0
5612,500.0
5613,500.0
5614,500.0
5615,500.0
5616,500.0
5617,500.0
5618,500.0
5619,201.0
5620,500.0
5621,373.0
5622,500.0
5623,123.0
5624,500.0
5625,500.0
5626,316.0
5627,500.0
5628,192.0
5629,256.0
5630,500.0
5631,500.0
5632,500.0
5633,500.0
5634,436.0
5635,214.0
5636,346.0
5637,500.0
5638,359.0
5639,500.0
5640,500.0
5641,500.0
5642,500.0
5643,500.0
5644,500.0
5645,450.0
5646,500.0
5647,396.0
5648,500.0
5649,263.0
5650,483.0
5651,365.0
5652,500.0
5653,500.0
5654,277.0
5655,423.0
5656,500.0
5657,500.0
5658,425.0
5659,500.0
5660,397.0
5661,419.0
5662,500.0
5663,482.0
5664,500.0
5665,500.0
5666,493.0
5667,500.0
5668,295.0
5669,500.0
5670,500.0
5671,471.0
5672,500.0
5673,500.0
5674,500.0
5675,361.0
5676,337.0
5677,500.0
5678,500.0
5679,500.0
5680,479.0
5681,500.0
5682,454.0
5683,311.0
5684,370.0
5685,160.0
5686,175.0
5687,255.0
5688,500.0
5689,117.0
5690,500.0
5691,267.0
5692,500.0
5693,500.0
5694,500.0
5695,246.0
5696,474.0
5697,500.0
5698,500.0
5699,267.0
5700,500.0
5701,500.0
5702,500.0
5703,325.0
5704,500.0
5705,335.0
5706,500.0
5707,170.0
5708,500.0
5709,453.0
5710,500.0
5711,500.0
5712,500.0
5713,500.0
5714,466.0
5715,500.0
5716,500.0
5717,347.0
5718,497.0
5719,500.0
5720,500.0
5721,500.0
5722,500.0
5723,213.0
5724,363.0
5725,500.0
5726,500.0
5727,473.0
5728,500.0
5729,500.0
5730,500.0
5731,500.0
5732,500.0
5733,211.0
5734,435.0
5735,309.0
5736,500.0
5737,374.0
5738,287.0
5739,465.0
5740,500.0
5741,500.0
5742,500.0
5743,500.0
5744,500.0
5745,461.0
5746,500.0
5747,295.0
5748,500.0
5749,500.0
5750,500.0
5751,500.0
5752,500.0
5753,500.0
5754,500.0
5755,500.0
5756,500.0
5757,499.0
5758,500.0
5759,381.0
5760,500.0
5761,500.0
5762,434.0
5763,500.0
5764,315.0
5765,500.0
5766,391.0
5767,204.0
5768,155.0
5769,500.0
5770,500.0
5771,500.0
5772,500.0
5773,500.0
5774,500.0
5775,500.0
5776,500.0
5777,500.0
5778,179.0
5779,500.0
5780,500.0
5781,306.0
5782,500.0
5783,500.0
5784,500.0
5785,500.0
5786,500.0
5787,500.0
5788,500.0
5789,500.0
5790,228.0
5791,500.0
5792,500.0
5793,500.0
5794,500.0
5795,500.0
5796,372.0
5797,182.0
5798,500.0
5799,500.0
5800,329.0
5801,187.0
5802,425.0
5803,500.0
5804,258.0
5805,500.0
5806,328.0
5807,161.0
5808,319.0
5809,492.0
5810,344.0
5811,346.0
5812,500.0
5813,500.0
5814,500.0
5815,500.0
5816,334.0
5817,500.0
5818,275.0
5819,500.0
5820,500.0
5821,251.0
5822,289.0
5823,264.0
5824,500.0
5825,500.0
5826,500.0
5827,500.0
5828,500.0
5829,500.0
5830,500.0
5831,500.0
5832,500.0
5833,500.0
5834,300.0
5835,500.0
5836,446.0
5837,500.0
5838,341.0
5839,500.0
5840,500.0
5841,403.0
5842,247.0
5843,500.0
5844,500.0
5845,332.0
5846,481.0
5847,500.0
5848,338.0
5849,500.0
5850,500.0
5851,167.0
5852,500.0
5853,500.0
5854,163.0
5855,500.0
5856,500.0
5857,500.0
5858,500.0
5859,500.0
5860,338.0
5861,500.0
5862,500.0
5863,500.0
5864,500.0
5865,500.0
5866,500.0
5867,500.0
5868,500.0
5869,500.0
5870,500.0
5871,276.0
5872,500.0
5873,500.0
5874,500.0
5875,500.0
5876,410.0
5877,500.0
5878,500.0
5879,298.0
5880,500.0
5881,500.0
5882,500.0
5883,500.0
5884,500.0
5885,289.0
5886,500.0
5887,384.0
5888,500.0
5889,298.0
5890,421.0
5891,500.0
5892,500.0
5893,348.0
5894,364.0
5895,500.0
5896,500.0
5897,347.0
5898,500.0
5899,374.0
5900,500.0
5901,351.0
5902,500.0
5903,313.0
5904,500.0
5905,500.0
5906,500.0
5907,500.0
5908,500.0
5909,500.0
5910,500.0
5911,193.0
5912,500.0
5913,500.0
5914,151.0
5915,155.0
5916,397.0
5917,500.0
5918,254.0
5919,500.0
5920,500.0
5921,500.0
5922,272.0
5923,295.0
5924,500.0
5925,500.0
5926,500.0
5927,500.0
5928,232.0
5929,364.0
5930,133.0
5931,323.0
5932,500.0
5933,457.0
5934,376.0
5935,500.0
5936,372.0
5937,500.0
5938,429.0
5939,405.0
5940,500.0
5941,500.0
5942,373.0
5943,284.0
5944,500.0
5945,500.0
5946,379.0
5947,500.0
5948,500.0
5949,500.0
5950,500.0
5951,500.0
5952,338.0
5953,401.0
5954,500.0
5955,500.0
5956,464.0
5957,329.0
5958,500.0
5959,500.0
5960,433.0
5961,500.0
5962,500.0
5963,500.0
5964,500.0
5965,174.0
5966,500.0
5967,381.0
5968,229.0
5969,500.0
5970,304.0
5971,500.0
5972,452.0
5973,500.0
5974,500.0
5975,500.0
5976,500.0
5977,500.0
5978,442.0
5979,500.0
5980,500.0
5981,418.0
5982,500.0
5983,500.0
5984,262.0
5985,500.0
5986,340.0
5987,372.0
5988,320.0
5989,500.0
5990,500.0
5991,411.0
5992,500.0
5993,179.0
5994,256.0
5995,500.0
5996,500.0
5997,416.0
5998,500.0
5999,500.0
6000,423.0
6001,500.0
6002,500.0
6003,248.0
6004,500.0
6005,500.0
6006,241.0
6007,427.0
6008,500.0
6009,500.0
6010,296.0
6011,239.0
6012,500.0
6013,500.0
6014,500.0
6015,500.0
6016,213.0
6017,500.0
6018,500.0
6019,173.0
6020,242.0
6021,500.0
6022,287.0
6023,288.0
6024,297.0
6025,497.0
6026,500.0
6027,500.0
6028,381.0
6029,135.0
6030,500.0
6031,140.0
6032,500.0
6033,500.0
6034,500.0
6035,500.0
6036,355.0
6037,172.0
6038,500.0
6039,500.0
6040,500.0
6041,500.0
6042,340.0
6043,500.0
6044,500.0
6045,500.0
6046,500.0
6047,317.0
6048,364.0
6049,500.0
6050,500.0
6051,309.0
6052,500.0
6053,500.0
6054,500.0
6055,500.0
6056,479.0
6057,176.0
6058,500.0
6059,468.0
6060,312.0
6061,500.0
6062,388.0
6063,452.0
6064,500.0
6065,500.0
6066,356.0
6067,437.0
6068,500.0
6069,243.0
6070,446.0
6071,420.0
6072,369.0
6073,500.0
6074,500.0
6075,207.0
6076,500.0
6077,500.0
6078,500.0
6079,209.0
6080,321.0
6081,500.0
6082,500.0
6083,480.0
6084,261.0
6085,500.0
6086,377.0
6087,280.0
6088,500.0
6089,239.0
6090,332.0
6091,500.0
6092,277.0
6093,470.0
6094,500.0
6095,295.0
6096,500.0
6097,318.0
6098,173.0
6099,311.0
6100,153.0
6101,486.0
6102,500.0
6103,183.0
6104,500.0
6105,235.0
6106,500.0
6107,281.0
6108,328.0
6109,367.0
6110,302.0
6111,219.0
6112,198.0
6113,258.0
6114,500.0
6115,203.0
6116,261.0
6117,237.0
6118,296.0
6119,157.0
6120,288.0
6121,500.0
6122,214.0
6123,247.0
6124,154.0
6125,500.0
6126,332.0
6127,500.0
6128,464.0
